2000 	 1024 	 10 	 35 	 0.0005 	 0.01 	 0.005 	 0.914286 	 0.830264 	 0.914286 	 533.1997 
2000 	 1024 	 10 	 35 	 0.0005 	 0.01 	 0.005 	 0.952381 	 0.899786 	 0.952381 	 552.8515 
2000 	 1024 	 10 	 35 	 0.0005 	 0.01 	 0.005 	 0.866667 	 0.817831 	 0.866667 	 263.0013 
2000 	 1024 	 10 	 35 	 0.0005 	 0.01 	 0.005 	 0.419048 	 0.419661 	 0.419048 	 296.3319 
2000 	 1024 	 10 	 35 	 0.0005 	 0.01 	 0.005 	 0.952381 	 0.899786 	 0.952381 	 554.8232 
2000 	 1024 	 10 	 35 	 0.0005 	 0.01 	 0.005 	 0.938095 	 0.869261 	 0.938095 	 546.1506 
2000 	 1024 	 10 	 35 	 0.0005 	 0.01 	 0.005 	 0.842857 	 0.732367 	 0.842857 	 541.8834 
2000 	 1024 	 10 	 35 	 0.0005 	 0.01 	 0.005 	 0.819048 	 0.707999 	 0.819048 	 265.9519 
2000 	 1024 	 10 	 35 	 0.0005 	 0.01 	 0.005 	 0.819048 	 0.707999 	 0.819048 	 272.9954 
2000 	 1024 	 10 	 35 	 0.0005 	 0.01 	 0.005 	 0.866667 	 0.817831 	 0.866667 	 269.6069 
2000 	 1024 	 10 	 35 	 0.0005 	 0.01 	 0.005 	 0.838095 	 0.761075 	 0.838095 	 257.4012 
2000 	 1024 	 10 	 35 	 0.0005 	 0.01 	 0.005 	 0.933333 	 0.864113 	 0.933333 	 259.3943 
2000 	 1024 	 10 	 35 	 0.0005 	 0.01 	 0.005 	 0.933333 	 0.864113 	 0.933333 	 264.7866 
2000 	 1024 	 10 	 35 	 0.0005 	 0.01 	 0.005 	 0.304762 	 0.311429 	 0.304762 	 3.8633 
2000 	 1024 	 10 	 35 	 0.0005 	 0.01 	 0.005 	 0.304762 	 0.311429 	 0.304762 	 8.6280 
2000 	 1024 	 10 	 35 	 0.0005 	 0.01 	 0.005 	 0.304762 	 0.311429 	 0.304762 	 8.9003 
2000 	 1024 	 10 	 35 	 0.0005 	 0.01 	 0.005 	 0.923810 	 0.851048 	 0.923810 	 760.3003 
2000 	 1024 	 10 	 35 	 0.0005 	 0.01 	 0.005 	 0.957143 	 0.910553 	 0.957143 	 708.3499 
